,,,,,,,,,,,,,,,,,,,,,,,,,Areas and Densities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blocks and Roads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,7.060594149,-73.87248971,Barrancabermeja_T1_T2_T3.pdf,Barrancabermeja_metrics.jpg,Barrancabermeja.zip,Barrancabermeja.jpg,Barrancabermeja_Metrics.jpg,Barrancabermeja.zip,,,,Barrancabermeja.jpg,Barrancabermeja.png,Barrancabermeja,SANTANDER,Colombia (Co),"172,167","2,858",60.24,1991-06-01,2001-01-01,2015-01-01,9.59,14,"147,802","164,761","172,167",1.10%,0.30%,49.26%,55.28%,59.05%,17.61%,13.89%,10.35%,1.49%,0.81%,0.84%,31.65%,30.02%,29.75%,1.30%,1.20%,"2,145","2,420","2,858",101,97,86,-0.40%,-0.90%,69,68,60,-0.10%,-0.90%,0.24,0.22,9.1,6.8,8%,14%,34.30%,52.90%,39.70%,26.60%,9.50%,4.60%,9%,2%,1.9,1.8,0.7,0.58,1.2,1.18,0.95,0.94,0.88,0.81,0.88,0.81,205.62,211.74,269.77,336.75,265.73,263.6,2.7,7.5,91,66.3,170,77.3,11%,46%,28%,43%,55%,2%,6%,1%,227,313,1.38,-38.80%,107,129,47.30%,41.10%,60,132,26.30%,42.20%,31,26,13.60%,8.20%,29,27,12.80%,8.60%,,,68081
14,3.889646222,-77.07696586,Buenaventura_T1_T2_T3.pdf,Buenaventura_metrics.jpg,Buenaventura.zip,Buenaventura.jpg,Buenaventura_Metrics.jpg,Buenaventura.zip,,,,Buenaventura.jpg,Buenaventura.png,Buenaventura,VALLE DEL CAUCA,Colombia (Co),"361,432","2,225",162.48,1989-11-01,1998-08-01,2015-06-01,8.75,16.83,"179,647","240,587","361,432",3.30%,2.40%,35.61%,53.73%,62.49%,23.98%,15.44%,11.77%,1.04%,0.73%,0.85%,39.37%,30.10%,24.89%,2.20%,1.20%,"1,512","1,830","2,225",196,188,216,-0.50%,0.80%,119,131,162,1.20%,1.30%,0.17,0.16,7.8,5.6,12%,19%,50.80%,64.50%,25.70%,14.20%,4.00%,2.10%,7%,0%,2.1,1.7,0.87,0.76,1.18,0.96,0.98,0.97,0.87,0.8,0.87,0.8,152.73,190.94,318.63,371.16,293.58,345.09,2.1,3.9,156,-,265.5,-,23%,33%,56%,33%,21%,0%,0%,0%,362,391,1.08,-35.00%,202,170,55.80%,43.60%,91,156,25.10%,39.90%,42,42,11.70%,10.70%,27,23,7.50%,5.90%,,,76109
15,4.210767,-76.155861,Bugalagrande_T1_T2_T3.pdf,Bugalagrande_metrics.jpg,Bugalagrande.zip,Bugalagrande.jpg,Bugalagrande_Metrics.jpg,Bugalagrande.zip,,,,Bugalagrande.jpg,Bugalagrande.png,Bugalagrande,VALLE DEL CAUCA,Colombia (Co),"10,866",165,65.72,1986-09-01,1998-05-01,2016-07-01,11.66,18.17,"7,130","9,271","10,866",2.30%,0.90%,1.58%,8.95%,21.50%,51.26%,38.49%,28.47%,4.94%,4.44%,4.41%,42.22%,48.12%,45.62%,2.80%,1.20%,97,134,165,128,134,121,0.40%,-0.60%,74,69,66,-0.50%,-0.30%,0.08,0.1,3.7,5.8,61%,28%,39.00%,58.50%,0.00%,2.10%,0.00%,5.60%,0%,6%,3,3.2,0.25,0.75,2.8,2.41,1,1,0.75,0.73,0.75,0.73,110.96,104.76,479.63,417.23,112.07,114.98,1,1.7,-,-,-,-,0%,100%,7%,54%,93%,46%,0%,0%,13,20,1.55,-14.00%,0,9,0.00%,45.80%,9,5,74.30%,22.90%,0,1,2.10%,5.90%,3,5,23.60%,25.40%,,,76113
16,6.721728,-75.906037,Buritica_T1_T2_T3.pdf,Buritica_metrics.jpg,Buritica.zip,Buritica.jpg,Buritica_Metrics.jpg,Buritica.zip,,,,Buritica.jpg,Buritica.png,Buriticá,ANTIOQUIA,Colombia (Co),"4,106",91,45.08,1989-07-01,2000-07-01,2015-12-01,11,15.42,"1,946","1,879","4,106",-0.30%,5.10%,29.20%,29.52%,27.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.99%,70.80%,70.48%,71.05%,2.10%,7.60%,23,28,91,296,224,156,-2.50%,-2.40%,87,66,45,-2.40%,-2.50%,0.17,0.43,3.4,2.9,63%,84%,36.50%,15.50%,1.00%,0.00%,0.00%,0.00%,0%,0%,6.6,2.8,0,0,6.59,2.78,1,1,0,0,0,0,12.19,26.78,0,-,12.19,26.78,1.2,4.7,-,-,-,-,92%,0%,0%,0%,8%,0%,0%,0%,3,17,6.24,-6.70%,0,1,16.10%,5.70%,1,9,48.20%,49.50%,0,8,0.00%,44.80%,1,0,35.70%,0.00%,,,5113
17,4.287995302,-72.79019208,Cabuyaro_T1_T2_T3.pdf,Cabuyaro_metrics.jpg,Cabuyaro.zip,Cabuyaro.jpg,Cabuyaro_Metrics.jpg,Cabuyaro.zip,,,,Cabuyaro.jpg,Cabuyaro.png,Cabuyaro,META,Colombia (Co),"2,516",62,40.81,1990-01-01,2000-01-01,2014-02-01,10,14.09,"1,012","1,410","2,516",3.30%,4.10%,35.89%,43.48%,46.57%,0.00%,0.00%,0.00%,0.00%,0.40%,1.46%,80.27%,79.84%,86.28%,3.30%,2.20%,33,46,62,91,77,94,-1.70%,1.50%,31,31,41,0.10%,2.00%,0.23,0.44,10,7.7,0%,6%,25.20%,50.30%,55.90%,40.90%,13.60%,2.40%,5%,0%,11.2,8.8,0,0,11.19,8.76,1,1,0,0,0,0,13.85,19.72,0,-,13.85,19.72,1.1,1.6,241.9,286.5,249.4,219.3,1%,74%,87%,61%,12%,7%,0%,6%,8,9,1.2,-14.40%,2,2,25.00%,18.80%,6,7,75.00%,73.30%,0,1,0.00%,7.90%,0,0,0.00%,0.00%,,,50124
18,8.792499347,-75.11635464,Caimito_T1_T2_T3.pdf,Caimito_metrics.jpg,Caimito.zip,Caimito.jpg,Caimito_Metrics.jpg,Caimito.zip,,,,Caimito.jpg,Caimito.png,Caimito,SUCRE,Colombia (Co),"3,567",126,28.35,1987-01-01,2001-07-01,2014-07-01,14.5,13,"2,483","2,884","3,567",1.00%,1.60%,27.49%,32.60%,37.41%,0.00%,0.00%,0.00%,0.77%,0.96%,0.57%,71.74%,66.44%,62.02%,0.90%,2.30%,82,94,126,107,92,75,-1.10%,-1.60%,30,31,28,0.10%,-0.60%,0.17,0.14,6.3,6,4%,5%,80.80%,84.10%,15.60%,10.40%,0.10%,0.10%,0%,0%,3.6,2.8,0,0,3.56,2.78,1,1,0,0,0,0,47.51,103.74,0,-,47.51,103.74,1.2,1.2,317.9,-,-,-,0%,91%,100%,91%,0%,0%,0%,0%,7,16,2.14,-15.50%,5,6,63.90%,37.20%,3,8,36.10%,48.50%,0,0,0.00%,1.70%,0,2,0.00%,12.50%,,,70124
19,10.459745,-74.880969,Candelaria_T1_T2_T3.pdf,Candelaria_metrics.jpg,Candelaria.zip,Candelaria.jpg,Candelaria_Metrics.jpg,Candelaria.zip,,,,Candelaria.jpg,Candelaria.png,Candelaria,ATLÁNTICO,Colombia (Co),"9,332",126,74.06,1990-01-01,2000-05-01,2013-04-01,10.33,12.92,"7,050","7,848","9,332",1.00%,1.30%,8.49%,29.40%,32.57%,52.15%,34.29%,30.86%,3.30%,2.87%,2.71%,36.06%,33.44%,33.86%,2.40%,0.60%,90,116,126,122,102,112,-1.80%,0.80%,78,68,74,-1.40%,0.70%,0.21,0.27,8,7.3,5%,2%,49.10%,59.10%,39.10%,38.30%,4.00%,0.40%,3%,0%,4,3.4,0,0,4.04,3.43,1,1,0,0,0,0,54.77,84.94,0,-,54.77,84.94,0.6,0.8,270.5,218.2,-,-,2%,88%,98%,88%,0%,0%,0%,0%,19,5,0.28,-22.90%,3,1,14.90%,18.00%,15,4,79.90%,80.30%,0,0,0.00%,1.60%,1,0,5.20%,0.00%,,,8141
20,5.349147,-73.901414,Carmen_De_Carupa_T1_T2_T3.pdf,Carmen_De_Carupa_metrics.jpg,Carmen_De_Carupa.zip,Carmen_De_Carupa.jpg,Carmen_De_Carupa_Metrics.jpg,Carmen_De_Carupa.zip,,,,Carmen_De_Carupa.jpg,Carmen_De_Carupa.png,Carmen de Carupa,CUNDINAMARCA,Colombia (Co),"3,705",91,40.56,1991-03-01,2001-01-01,2016-11-01,9.84,15.83,"1,573","2,022","3,705",2.60%,3.80%,33.60%,52.84%,59.80%,0.00%,0.00%,0.00%,3.23%,2.90%,4.93%,104.03%,207.33%,183.55%,6.80%,2.10%,33,65,91,171,121,110,-3.50%,-0.60%,47,31,41,-4.20%,1.70%,0.17,0.25,6.2,6,2%,16%,83.30%,64.00%,14.20%,18.40%,0.40%,1.70%,0%,0%,4.4,3.9,0,0,4.4,3.93,1,1,0,0,0,0,64.67,67.55,0,-,64.67,67.55,2.2,2.3,-,-,-,-,0%,82%,100%,82%,0%,0%,0%,0%,23,22,0.96,-19.80%,3,11,10.90%,49.30%,11,7,49.10%,30.60%,2,1,9.70%,6.50%,7,3,30.30%,13.60%,,,25154
21,10.4218824,-75.54031375,Cartagena_T1_T2_T3.pdf,Cartagena_metrics.jpg,Cartagena.zip,Cartagena.jpg,Cartagena_Metrics.jpg,Cartagena.zip,,,,Cartagena.jpg,Cartagena.png,Cartagena,BOLÍVAR,Colombia (Co),"1,118,374","8,640",129.45,1991-07-01,2001-02-01,2015-01-01,9.59,13.91,"583,676","752,896","1,118,374",2.70%,2.80%,69.41%,72.69%,76.57%,11.46%,7.17%,6.24%,0.84%,0.63%,0.39%,18.28%,19.52%,16.80%,4.20%,1.50%,"4,677","6,998","8,640",153,134,156,-1.40%,1.10%,125,108,129,-1.50%,1.30%,0.2,0.18,7.6,6.7,16%,21%,49.60%,48.90%,23.70%,20.60%,4.10%,6.10%,6%,3%,2.6,2,0.76,0.57,1.88,1.45,0.97,0.88,0.64,0.56,0.64,0.56,157.08,266.19,524.48,642.04,254.67,393.69,1.5,3.9,164.3,62.4,186,244.2,1%,57%,49%,40%,48%,9%,2%,8%,"1,810",1555,0.86,-53.90%,326,384,18.00%,24.70%,806,792,44.50%,50.90%,31,206,1.70%,13.20%,647,173,35.70%,11.10%,,,13001
22,4.750905931,-75.9164515,Cartago_T1_T2_T3.pdf,Cartago_metrics.jpg,Cartago.zip,Cartago.jpg,Cartago_Metrics.jpg,Cartago.zip,,,,Cartago.jpg,Cartago.png,Cartago,VALLE DEL CAUCA,Colombia (Co),"123,480","1,317",93.78,1989-08-01,2002-07-01,2014-07-01,12.91,12,"76,652","110,995","123,480",2.90%,0.90%,51.11%,44.15%,51.91%,14.60%,20.39%,16.10%,1.92%,1.75%,1.31%,32.37%,33.71%,30.68%,3.20%,0.70%,801,"1,210","1,317",141,138,135,-0.20%,-0.20%,96,92,94,-0.30%,0.20%,0.21,0.18,8,7,11%,15%,50.80%,54.30%,24.30%,22.40%,7.60%,3.10%,7%,5%,1.8,1.7,0.85,0.99,0.99,0.68,0.92,0.91,0.68,0.75,0.68,0.75,239.25,253.39,450.73,391.28,319.42,391.66,2.1,4,59.8,-,99,-,14%,85%,8%,9%,74%,59%,4%,17%,259,110,0.43,-46.30%,71,45,27.20%,40.90%,43,55,16.60%,49.90%,20,1,7.60%,1.10%,126,9,48.60%,8.20%,,,76147
23,9.257268,-73.812989,Chimichagua_T1_T2_T3.pdf,Chimichagua_metrics.jpg,Chimichagua.zip,Chimichagua.jpg,Chimichagua_Metrics.jpg,Chimichagua.zip,,,,Chimichagua.jpg,Chimichagua.png,Chimichagua,CESAR,Colombia (Co),"13,657",251,54.43,1989-12-01,2000-08-01,2015-06-01,10.67,14.83,"9,935","12,201","13,657",1.90%,0.80%,13.28%,37.58%,43.90%,35.45%,21.28%,17.00%,3.04%,1.26%,2.08%,48.23%,39.88%,37.02%,2.80%,1.00%,160,215,251,120,94,86,-2.20%,-0.60%,62,57,54,-0.80%,-0.30%,0.15,0.3,5.2,3.7,21%,59%,73.00%,40.10%,5.90%,1.30%,0.40%,0.00%,0%,0%,2.9,2.8,0,0.03,2.88,2.75,1,1,0,1,0,1,95.05,96.53,0,30,95.05,96.6,0.8,2.1,95.8,-,-,-,2%,95%,98%,95%,0%,0%,0%,0%,46,28,0.62,-25.80%,25,11,54.00%,38.30%,17,17,37.90%,59.80%,1,1,1.60%,1.90%,3,0,6.50%,0.00%,,,20175
24,7.609617997,-72.59883758,Chinacota_T1_T2_T3.pdf,Chinacota_metrics.jpg,Chinacota.zip,Chinacota.jpg,Chinacota_Metrics.jpg,Chinacota.zip,,,,Chinacota.jpg,Chinacota.png,Chinácota,NORTE DE SANTANDER,Colombia (Co),"9,966",176,56.7,1991-05-01,2001-01-01,2015-01-01,9.67,14,"5,673","6,766","9,966",1.80%,2.80%,0.00%,0.00%,5.73%,44.52%,48.49%,39.89%,7.53%,3.80%,3.38%,47.95%,47.71%,51.00%,5.80%,4.60%,53,92,176,207,140,116,-4.00%,-1.40%,108,73,57,-4.00%,-1.80%,0.16,0.18,6.7,6.6,4%,8%,77.50%,66.40%,18.10%,25.10%,0.10%,0.70%,1%,0%,5.6,4,0,0,5.61,3.97,1,1,0,0,0,0,38.36,80.6,0,-,38.36,80.6,1.4,1.4,-,82.8,185.9,233.3,19%,76%,17%,28%,64%,47%,0%,1%,20,37,1.81,-21.50%,2,3,9.80%,9.30%,13,18,62.10%,49.20%,2,3,8.40%,8.80%,4,12,19.70%,32.70%,,,54172
25,4.983496863,-75.60607142,Chinchina_T1_T2_T3.pdf,Chinchina_metrics.jpg,Chinchina.zip,Chinchina.jpg,Chinchina_Metrics.jpg,Chinchina.zip,,,,Chinchina.jpg,Chinchina.png,Chinchiná,CALDAS,Colombia (Co),"42,456",293,144.88,1989-08-01,2002-07-01,2014-07-01,12.91,12,"41,107","42,483","42,456",0.30%,0.00%,60.19%,62.19%,61.61%,0.00%,0.00%,0.00%,1.73%,1.32%,1.38%,38.08%,36.49%,37.01%,1.40%,0.40%,234,279,293,284,240,230,-1.30%,-0.30%,176,152,145,-1.10%,-0.40%,0.18,0.12,6.8,6.5,13%,14%,58.00%,62.70%,23.00%,11.50%,4.70%,7.50%,1%,4%,2.5,2.6,0,0,2.45,2.59,1,0.99,0,0,0,0,113.55,138.88,0,-,113.55,138.88,0.8,6,50.3,-,81.4,-,11%,40%,5%,13%,83%,26%,1%,0%,32,7,0.22,-28.90%,13,4,41.10%,51.20%,14,2,43.30%,25.60%,2,1,6.20%,9.00%,3,1,9.40%,14.20%,,,17174
26,4.620181539,-75.63419783,Circasia_T1_T2_T3.pdf,Circasia_metrics.jpg,Circasia.zip,Circasia.jpg,Circasia_Metrics.jpg,Circasia.zip,,,,Circasia.jpg,Circasia.png,Circasia,QUINDÍO,Colombia (Co),"25,047",237,105.78,1989-08-01,2000-08-01,2014-08-01,11,14,"10,064","19,294","25,047",5.90%,1.90%,0.00%,25.76%,30.67%,44.32%,26.44%,21.82%,4.71%,2.07%,1.75%,50.97%,45.73%,45.76%,6.80%,1.70%,88,187,237,233,191,195,-1.80%,0.20%,114,103,106,-0.90%,0.20%,0.14,0.29,5.4,6.7,13%,10%,83.10%,67.80%,3.70%,15.10%,0.00%,0.30%,0%,7%,3.1,2.2,0,0.03,3.09,2.15,1,1,0.31,0.44,0.31,0.44,110.56,172.2,724.62,654.45,65.1,100,3,7,-,-,-,-,5%,68%,37%,2%,58%,47%,0%,19%,58,27,0.46,-29.00%,13,7,21.70%,27.60%,25,16,43.90%,59.90%,4,0,6.80%,1.30%,16,3,27.60%,11.20%,,,63190
27,6.345788695,-75.50876227,Copacabana_T1_T2_T3.pdf,Copacabana_metrics.jpg,Copacabana.zip,Copacabana.jpg,Copacabana_Metrics.jpg,Copacabana.zip,,,,Copacabana.jpg,Copacabana.png,Copacabana,ANTIOQUIA,Colombia (Co),"43,905",567,77.43,1991-08-01,2000-08-01,2015-01-01,9,14.42,"18,431","32,213","43,905",6.20%,2.10%,19.88%,24.79%,26.65%,28.78%,24.83%,22.19%,3.23%,2.62%,2.21%,48.11%,47.76%,48.95%,5.80%,2.10%,248,416,567,143,148,152,0.40%,0.20%,74,77,77,0.40%,0.00%,0.22,0.16,7.3,5.8,16%,25%,62.20%,59.70%,14.40%,9.10%,1.00%,3.40%,7%,3%,2.6,1.3,0.57,0.58,2.01,0.72,1,0.89,0.54,0.62,0.54,0.62,118.48,271.07,550.23,493.6,170.11,300.35,1.2,9,-,-,105.1,460,18%,45%,6%,15%,76%,30%,0%,0%,89,72,0.81,-31.10%,22,22,24.30%,30.70%,16,15,18.60%,21.50%,14,9,15.30%,12.80%,37,25,41.80%,35.00%,,,5212
28,3.174270619,-76.26001163,Corinto_T1_T2_T3.pdf,Corinto_metrics.jpg,Corinto.zip,Corinto.jpg,Corinto_Metrics.jpg,Corinto.zip,,,,Corinto.jpg,Corinto.png,Corinto,CAUCA,Colombia (Co),"13,379",171,78.12,1989-08-01,1999-07-01,2015-12-01,9.91,16.42,"11,527","12,046","13,379",0.40%,0.60%,8.08%,21.79%,33.11%,44.67%,36.17%,27.22%,2.84%,2.79%,3.10%,44.42%,39.25%,36.57%,1.60%,2.00%,105,123,171,198,162,123,-2.00%,-1.70%,110,98,78,-1.10%,-1.40%,0.2,0.18,8.3,4.8,2%,40%,40.40%,30.00%,56.60%,28.70%,1.40%,1.00%,0%,0%,3.1,1.8,0,0,3.09,1.81,1,1,0,0,0,0,103.34,114.74,0,-,103.34,114.74,1,2,-,-,-,-,0%,70%,3%,42%,97%,24%,0%,4%,16,33,2.07,-16.90%,9,5,54.10%,13.50%,4,28,25.10%,83.30%,0,0,2.20%,0.30%,3,1,18.60%,3.00%,,,19212
29,9.315567034,-75.29263812,Corozal_T1_T2_T3.pdf,Corozal_metrics.jpg,Corozal.zip,Corozal.jpg,Corozal_Metrics.jpg,Corozal.zip,,,,Corozal.jpg,Corozal.png,Corozal,SUCRE,Colombia (Co),"72,177",893,80.82,1987-01-01,2001-07-01,2014-07-01,14.5,13,"48,663","47,694","72,177",-0.10%,3.20%,49.61%,45.31%,35.65%,14.23%,18.86%,23.65%,1.71%,2.34%,1.93%,34.45%,33.49%,38.76%,3.00%,3.30%,378,582,893,196,123,132,-3.20%,0.50%,129,82,81,-3.10%,-0.10%,0.23,0.22,7,4.9,11%,40%,55.10%,50.50%,28.90%,7.20%,3.40%,0.60%,2%,2%,3.1,2.5,0.11,0.21,3.04,2.29,1,1,1,1,1,1,98.31,126.21,115,148.94,98.45,151.12,1.1,2.1,121.1,143.8,128.6,-,0%,52%,69%,38%,31%,2%,0%,11%,138,160,1.16,-37.90%,29,26,20.70%,16.20%,67,42,48.70%,26.30%,5,25,3.80%,15.50%,37,67,26.80%,42.00%,,,70215
30,4.444384,-69.7987,Cumaribo_T1_T2_T3.pdf,Cumaribo_metrics.jpg,Cumaribo.zip,Cumaribo.jpg,Cumaribo_Metrics.jpg,Cumaribo.zip,,,,Cumaribo.jpg,Cumaribo.png,Cumaribo,VICHADA,Colombia (Co),"31,110",108,288.54,1988-01-13,2002-01-11,2014-01-28,14,12.05,942,"15,194","31,110",19.90%,5.90%,25.30%,45.38%,54.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,74.70%,54.62%,45.33%,7.90%,1.50%,30,90,108,126,373,528,7.80%,2.90%,32,169,289,11.90%,4.40%,0.25,0.21,8.7,5.5,13%,37%,28.10%,33.20%,31.60%,22.50%,19.70%,6.50%,8%,0%,4.7,2.6,1.79,0.82,2.91,1.76,1,1,1,1,1,1,43.46,86.72,0,0,89.5,108.06,1.1,1.2,-,-,-,-,13%,50%,87%,50%,0%,0%,0%,0%,37,20,0.54,-30.00%,2,10,5.10%,48.40%,31,8,83.70%,41.70%,0,0,0.50%,0.00%,4,2,10.70%,9.90%,,,99773
31,5.828052994,-73.03448648,Duitama_T1_T2_T3.pdf,Duitama_metrics.jpg,Duitama.zip,Duitama.jpg,Duitama_Metrics.jpg,Duitama.zip,,,,Duitama.jpg,Duitama.png,Duitama,BOYACÁ,Colombia (Co),"87,337","1,641",53.21,1989-12-01,2002-01-01,2014-12-01,12.08,12.91,"51,234","81,467","87,337",3.80%,0.50%,36.43%,46.43%,49.86%,18.26%,13.81%,12.84%,1.75%,1.22%,1.17%,43.56%,38.54%,36.14%,3.50%,0.20%,"1,047","1,596","1,641",87,83,83,-0.40%,0.00%,49,51,53,0.30%,0.30%,0.24,0.22,8.3,7,11%,15%,47.40%,61.60%,28.40%,17.90%,4.50%,0.50%,9%,5%,2.1,1.8,1.47,1.07,0.59,0.69,1,0.96,0.99,0.95,0.99,0.95,134.71,188.76,177.67,226.66,498.08,522.16,2.9,6.4,213.3,-,122.5,86.7,22%,18%,18%,2%,53%,13%,7%,3%,390,67,0.17,-46.20%,155,48,39.70%,71.70%,124,14,31.80%,21.50%,50,1,12.70%,0.80%,62,4,15.90%,6.00%,,,15238
32,2.478989,-78.110155,El_Charco_T1_T2_T3.pdf,El_Charco_metrics.jpg,El_Charco.zip,El_Charco.jpg,El_Charco_Metrics.jpg,El_Charco.zip,,,,El_Charco.jpg,El_Charco.png,El Charco,NARIÑO,Colombia (Co),"16,081",117,137.13,1991-06-01,1998-02-01,2015-06-01,6.67,17.33,"3,839","5,147","16,081",4.40%,6.60%,33.61%,41.79%,53.72%,0.00%,0.00%,0.00%,2.48%,0.00%,1.07%,63.91%,58.21%,45.20%,6.20%,5.00%,33,49,117,326,250,250,-4.00%,0.00%,118,104,137,-1.80%,1.60%,0.09,0.18,3.5,3.2,65%,47%,35.10%,52.70%,0.00%,0.00%,0.00%,0.00%,0%,0%,9.4,3,0,0,9.36,3.03,1,1,0,0,0,0,17.19,72.61,0,-,17.19,72.61,0.6,0.6,-,-,-,-,32%,50%,54%,28%,14%,22%,0%,0%,16,43,2.74,-15.90%,2,5,13.10%,12.70%,7,33,42.70%,76.30%,0,3,0.00%,6.40%,7,2,44.20%,4.60%,,,52250
33,1.614687656,-75.61393993,Florencia_T1_T2_T3.pdf,Florencia_metrics.jpg,Florencia.zip,Florencia.jpg,Florencia_Metrics.jpg,Florencia.zip,,,,Florencia.jpg,Florencia.png,Florencia,CAQUETÁ,Colombia (Co),"135,124","1,256",107.62,1989-12-01,2000-02-01,2013-09-01,10.17,13.58,"75,197","101,235","135,124",2.90%,2.10%,46.02%,50.83%,59.95%,17.52%,16.73%,12.00%,1.94%,1.79%,0.91%,34.52%,30.64%,27.14%,2.80%,2.20%,702,928,"1,256",164,157,148,-0.40%,-0.50%,107,109,108,0.20%,-0.10%,0.2,0.21,7.5,6,10%,8%,55.50%,80.40%,24.30%,10.70%,6.10%,0.40%,4%,0%,1.8,1.5,0,0,1.82,1.54,0.97,0.94,0,0,0,0,198.31,229.71,0,-,198.31,229.71,1.1,1,-,111.5,140.2,-,7%,83%,36%,78%,57%,1%,0%,5%,184,270,1.47,-38.40%,52,71,28.20%,26.40%,79,129,43.10%,47.80%,32,47,17.20%,17.30%,21,23,11.40%,8.50%,,,18001
